transcript_id	gene_id	gene_name
ENSSSCT00000049113	ENSSSCG00000026025	HMGCL
ENSSSCT00000043447	ENSSSCG00000026025	HMGCL
ENSSSCT00000050296	ENSSSCG00000003486	ARHGEF10L
ENSSSCT00000043364	ENSSSCG00000003486	ARHGEF10L
ENSSSCT00000003872	ENSSSCG00000003486	ARHGEF10L
ENSSSCT00000027772	ENSSSCG00000026478	PADI2
ENSSSCT00000102254	ENSSSCG00000026478	PADI2
ENSSSCT00000058302	ENSSSCG00000026478	PADI2
ENSSSCT00000042134	ENSSSCG00000027659	FUCA1
ENSSSCT00000022250	ENSSSCG00000027659	FUCA1
ENSSSCT00000030884	ENSSSCG00000026276	ZBTB40
ENSSSCT00000029402	ENSSSCG00000026276	ZBTB40
ENSSSCT00000029404	ENSSSCG00000031082	ATP13A2
ENSSSCT00000071489	ENSSSCG00000027849	CNR2
ENSSSCT00000029629	ENSSSCG00000027849	CNR2
ENSSSCT00000039972	ENSSSCG00000027849	CNR2
ENSSSCT00000029759	ENSSSCG00000023326	PNRC2
ENSSSCT00000054366	ENSSSCG00000023326	PNRC2
ENSSSCT00000048869	ENSSSCG00000036293	SRSF10
ENSSSCT00000037831	ENSSSCG00000036293	SRSF10
ENSSSCT00000003870	ENSSSCG00000003484	PADI6
ENSSSCT00000027644	ENSSSCG00000024062	ACTL8
ENSSSCT00000063229	ENSSSCG00000023126	TARDBP
ENSSSCT00000098533	ENSSSCG00000023126	TARDBP
ENSSSCT00000035578	ENSSSCG00000003410	MASP2
ENSSSCT00000078189	ENSSSCG00000003410	MASP2
ENSSSCT00000059020	ENSSSCG00000036534	MYOM3
ENSSSCT00000103843	ENSSSCG00000055869	SRM
ENSSSCT00000040794	ENSSSCG00000038848	IL22RA1
ENSSSCT00000043844	ENSSSCG00000032860	IFNLR1
ENSSSCT00000073197	ENSSSCG00000003539	GRHL3
ENSSSCT00000003931	ENSSSCG00000003539	GRHL3
ENSSSCT00000058757	ENSSSCG00000003539	GRHL3
ENSSSCT00000003933	ENSSSCG00000003541	STPG1
ENSSSCT00000099988	ENSSSCG00000003543	NIPAL3
ENSSSCT00000046102	ENSSSCG00000003543	NIPAL3
ENSSSCT00000003935	ENSSSCG00000003543	NIPAL3
ENSSSCT00000065942	ENSSSCG00000032947	SRRM1
ENSSSCT00000053795	ENSSSCG00000032947	SRRM1
ENSSSCT00000064553	ENSSSCG00000032947	SRRM1
ENSSSCT00000065408	ENSSSCG00000032947	SRRM1
ENSSSCT00000059743	ENSSSCG00000032947	SRRM1
ENSSSCT00000003892	ENSSSCG00000003503	VWA5B1
ENSSSCT00000096551	ENSSSCG00000055546	ENSSSCG00000055546
ENSSSCT00000003816	ENSSSCG00000003438	VPS13D
ENSSSCT00000039196	ENSSSCG00000003438	VPS13D
ENSSSCT00000076092	ENSSSCG00000003439	DHRS3
ENSSSCT00000003817	ENSSSCG00000003439	DHRS3
ENSSSCT00000088080	ENSSSCG00000042897	ENSSSCG00000042897
ENSSSCT00000003820	ENSSSCG00000003440	AADACL4
ENSSSCT00000003821	ENSSSCG00000003441	AADACL3
ENSSSCT00000003822	ENSSSCG00000003442	CFAP107
ENSSSCT00000079969	ENSSSCG00000003442	CFAP107
ENSSSCT00000003824	ENSSSCG00000003444	ENSSSCG00000003444
ENSSSCT00000068241	ENSSSCG00000003444	ENSSSCG00000003444
ENSSSCT00000003825	ENSSSCG00000033480	ENSSSCG00000033480
ENSSSCT00000070697	ENSSSCG00000033480	ENSSSCG00000033480
ENSSSCT00000075799	ENSSSCG00000033480	ENSSSCG00000033480
ENSSSCT00000058284	ENSSSCG00000033129	ENSSSCG00000033129
ENSSSCT00000045813	ENSSSCG00000059568	ENSSSCG00000059568
ENSSSCT00000092453	ENSSSCG00000059568	ENSSSCG00000059568
ENSSSCT00000096964	ENSSSCG00000059568	ENSSSCG00000059568
ENSSSCT00000102697	ENSSSCG00000059568	ENSSSCG00000059568
ENSSSCT00000101241	ENSSSCG00000059568	ENSSSCG00000059568
ENSSSCT00000095262	ENSSSCG00000059568	ENSSSCG00000059568
ENSSSCT00000098481	ENSSSCG00000055083	ENSSSCG00000055083
ENSSSCT00000103267	ENSSSCG00000055083	ENSSSCG00000055083
ENSSSCT00000038001	ENSSSCG00000055083	ENSSSCG00000055083
ENSSSCT00000100968	ENSSSCG00000055083	ENSSSCG00000055083
ENSSSCT00000104090	ENSSSCG00000055083	ENSSSCG00000055083
ENSSSCT00000091829	ENSSSCG00000055083	ENSSSCG00000055083
ENSSSCT00000105013	ENSSSCG00000055083	ENSSSCG00000055083
ENSSSCT00000104213	ENSSSCG00000055083	ENSSSCG00000055083
ENSSSCT00000098935	ENSSSCG00000055083	ENSSSCG00000055083
ENSSSCT00000044733	ENSSSCG00000055083	ENSSSCG00000055083
ENSSSCT00000003912	ENSSSCG00000003521	ENSSSCG00000003521
ENSSSCT00000003826	ENSSSCG00000031836	ENSSSCG00000031836
ENSSSCT00000104621	ENSSSCG00000063473	ENSSSCG00000063473
ENSSSCT00000093688	ENSSSCG00000063473	ENSSSCG00000063473
ENSSSCT00000038849	ENSSSCG00000063473	ENSSSCG00000063473
ENSSSCT00000102571	ENSSSCG00000063473	ENSSSCG00000063473
ENSSSCT00000003827	ENSSSCG00000063473	ENSSSCG00000063473
ENSSSCT00000095253	ENSSSCG00000063473	ENSSSCG00000063473
ENSSSCT00000050339	ENSSSCG00000063473	ENSSSCG00000063473
ENSSSCT00000094360	ENSSSCG00000063473	ENSSSCG00000063473
ENSSSCT00000101353	ENSSSCG00000063473	ENSSSCG00000063473
ENSSSCT00000098013	ENSSSCG00000063473	ENSSSCG00000063473
ENSSSCT00000060732	ENSSSCG00000059389	ENSSSCG00000059389
ENSSSCT00000101829	ENSSSCG00000059389	ENSSSCG00000059389
ENSSSCT00000093400	ENSSSCG00000059389	ENSSSCG00000059389
ENSSSCT00000041580	ENSSSCG00000059389	ENSSSCG00000059389
ENSSSCT00000099119	ENSSSCG00000059389	ENSSSCG00000059389
ENSSSCT00000096625	ENSSSCG00000059389	ENSSSCG00000059389
ENSSSCT00000076367	ENSSSCG00000020992	IGSF21
ENSSSCT00000023048	ENSSSCG00000020992	IGSF21
ENSSSCT00000059776	ENSSSCG00000003401	KIF1B
ENSSSCT00000053353	ENSSSCG00000003401	KIF1B
ENSSSCT00000051187	ENSSSCG00000003401	KIF1B
ENSSSCT00000049927	ENSSSCG00000003401	KIF1B
ENSSSCT00000090461	ENSSSCG00000003105	SLC1A5
ENSSSCT00000003444	ENSSSCG00000003105	SLC1A5
ENSSSCT00000075279	ENSSSCG00000046540	ENSSSCG00000046540
ENSSSCT00000069463	ENSSSCG00000003402	PGD
ENSSSCT00000003774	ENSSSCG00000003402	PGD
ENSSSCT00000072464	ENSSSCG00000003106	AP2S1
ENSSSCT00000098359	ENSSSCG00000003106	AP2S1
ENSSSCT00000029635	ENSSSCG00000003106	AP2S1
ENSSSCT00000080186	ENSSSCG00000003106	AP2S1
ENSSSCT00000096526	ENSSSCG00000003106	AP2S1
ENSSSCT00000082774	ENSSSCG00000003106	AP2S1
ENSSSCT00000040206	ENSSSCG00000003106	AP2S1
ENSSSCT00000073257	ENSSSCG00000003106	AP2S1
ENSSSCT00000003776	ENSSSCG00000003403	CENPS
ENSSSCT00000003775	ENSSSCG00000027822	CORT
ENSSSCT00000003777	ENSSSCG00000003404	DFFA
ENSSSCT00000043131	ENSSSCG00000003404	DFFA
ENSSSCT00000089773	ENSSSCG00000003488	UBR4
ENSSSCT00000003874	ENSSSCG00000003488	UBR4
ENSSSCT00000003446	ENSSSCG00000003107	ARHGAP35
ENSSSCT00000100477	ENSSSCG00000003108	NPAS1
ENSSSCT00000003447	ENSSSCG00000003108	NPAS1
ENSSSCT00000003876	ENSSSCG00000003489	EMC1
ENSSSCT00000106465	ENSSSCG00000003489	EMC1
ENSSSCT00000026199	ENSSSCG00000003489	EMC1
ENSSSCT00000061644	ENSSSCG00000003489	EMC1
ENSSSCT00000089360	ENSSSCG00000003489	EMC1
ENSSSCT00000081229	ENSSSCG00000003489	EMC1
ENSSSCT00000087478	ENSSSCG00000003489	EMC1
ENSSSCT00000069619	ENSSSCG00000003489	EMC1
ENSSSCT00000003448	ENSSSCG00000003109	TMEM160
ENSSSCT00000096710	ENSSSCG00000003110	ZC3H4
ENSSSCT00000003449	ENSSSCG00000003110	ZC3H4
ENSSSCT00000081236	ENSSSCG00000003110	ZC3H4
ENSSSCT00000088705	ENSSSCG00000003110	ZC3H4
ENSSSCT00000094573	ENSSSCG00000003111	SAE1
ENSSSCT00000101652	ENSSSCG00000003111	SAE1
ENSSSCT00000083241	ENSSSCG00000003111	SAE1
ENSSSCT00000076719	ENSSSCG00000003111	SAE1
ENSSSCT00000051264	ENSSSCG00000003111	SAE1
ENSSSCT00000003450	ENSSSCG00000003111	SAE1
ENSSSCT00000069154	ENSSSCG00000003111	SAE1
ENSSSCT00000097808	ENSSSCG00000022029	RAP1GAP
ENSSSCT00000064343	ENSSSCG00000022029	RAP1GAP
ENSSSCT00000039823	ENSSSCG00000022029	RAP1GAP
ENSSSCT00000023295	ENSSSCG00000022029	RAP1GAP
ENSSSCT00000064399	ENSSSCG00000022029	RAP1GAP
ENSSSCT00000048225	ENSSSCG00000022029	RAP1GAP
ENSSSCT00000043234	ENSSSCG00000022029	RAP1GAP
ENSSSCT00000064955	ENSSSCG00000022029	RAP1GAP
ENSSSCT00000059270	ENSSSCG00000034814	MRTO4
ENSSSCT00000072543	ENSSSCG00000003491	AKR7A2
ENSSSCT00000003878	ENSSSCG00000003491	AKR7A2
ENSSSCT00000003879	ENSSSCG00000003492	SLC66A1
ENSSSCT00000022862	ENSSSCG00000021247	HMGB4
ENSSSCT00000003939	ENSSSCG00000003546	ENSSSCG00000003546
ENSSSCT00000097914	ENSSSCG00000053603	ENSSSCG00000053603
ENSSSCT00000091677	ENSSSCG00000061195	ENSSSCG00000061195
ENSSSCT00000093039	ENSSSCG00000055346	ENSSSCG00000055346
ENSSSCT00000003881	ENSSSCG00000003493	CAPZB
ENSSSCT00000073462	ENSSSCG00000003493	CAPZB
ENSSSCT00000049440	ENSSSCG00000003493	CAPZB
ENSSSCT00000060352	ENSSSCG00000003493	CAPZB
ENSSSCT00000095572	ENSSSCG00000062942	ENSSSCG00000062942
ENSSSCT00000100150	ENSSSCG00000056542	ENSSSCG00000056542
ENSSSCT00000102280	ENSSSCG00000056542	ENSSSCG00000056542
ENSSSCT00000099644	ENSSSCG00000055279	ENSSSCG00000055279
ENSSSCT00000102313	ENSSSCG00000052087	ENSSSCG00000052087
ENSSSCT00000003832	ENSSSCG00000003451	PDPN
ENSSSCT00000071643	ENSSSCG00000042371	ENSSSCG00000042371
ENSSSCT00000068045	ENSSSCG00000042371	ENSSSCG00000042371
ENSSSCT00000099007	ENSSSCG00000058839	ENSSSCG00000058839
ENSSSCT00000106806	ENSSSCG00000058839	ENSSSCG00000058839
ENSSSCT00000025946	ENSSSCG00000020710	PRDM2
ENSSSCT00000003834	ENSSSCG00000020710	PRDM2
ENSSSCT00000076815	ENSSSCG00000020710	PRDM2
ENSSSCT00000102757	ENSSSCG00000059050	ENSSSCG00000059050
ENSSSCT00000098703	ENSSSCG00000059050	ENSSSCG00000059050
ENSSSCT00000097222	ENSSSCG00000059050	ENSSSCG00000059050
ENSSSCT00000049154	ENSSSCG00000042026	ENSSSCG00000042026
ENSSSCT00000074354	ENSSSCG00000038825	ENSSSCG00000038825
ENSSSCT00000070484	ENSSSCG00000038825	ENSSSCG00000038825
ENSSSCT00000062356	ENSSSCG00000032169	U6
ENSSSCT00000020898	ENSSSCG00000019303	U6
ENSSSCT00000003612	ENSSSCG00000032113	ENSSSCG00000032113
ENSSSCT00000069957	ENSSSCG00000050798	U3
ENSSSCT00000103697	ENSSSCG00000052362	ENSSSCG00000052362
ENSSSCT00000026539	ENSSSCG00000024834	U6
ENSSSCT00000032220	ENSSSCG00000028414	ENSSSCG00000028414
ENSSSCT00000054598	ENSSSCG00000058942	ENSSSCG00000058942
ENSSSCT00000059809	ENSSSCG00000058942	ENSSSCG00000058942
ENSSSCT00000042569	ENSSSCG00000024669	NBL1
ENSSSCT00000103592	ENSSSCG00000053881	ENSSSCG00000053881
ENSSSCT00000031072	ENSSSCG00000029242	MIR3115
ENSSSCT00000076716	ENSSSCG00000046881	DPRX
ENSSSCT00000091175	ENSSSCG00000037676	KAZN
ENSSSCT00000049223	ENSSSCG00000037676	KAZN
ENSSSCT00000083162	ENSSSCG00000054437	ENSSSCG00000054437
ENSSSCT00000003610	ENSSSCG00000054437	ENSSSCG00000054437
ENSSSCT00000025515	ENSSSCG00000027489	TMCO4
ENSSSCT00000076179	ENSSSCG00000043303	ENSSSCG00000043303
ENSSSCT00000057380	ENSSSCG00000021026	TMEM51
ENSSSCT00000059412	ENSSSCG00000031793	ZNF331
ENSSSCT00000094385	ENSSSCG00000031793	ZNF331
ENSSSCT00000080169	ENSSSCG00000042197	ENSSSCG00000042197
ENSSSCT00000063299	ENSSSCG00000040389	ENSSSCG00000040389
ENSSSCT00000044638	ENSSSCG00000003455	FHAD1
ENSSSCT00000027709	ENSSSCG00000003455	FHAD1
ENSSSCT00000003836	ENSSSCG00000003455	FHAD1
ENSSSCT00000071371	ENSSSCG00000048456	ENSSSCG00000048456
ENSSSCT00000009688	ENSSSCG00000008849	ENSSSCG00000008849
ENSSSCT00000080052	ENSSSCG00000044795	ENSSSCG00000044795
ENSSSCT00000086104	ENSSSCG00000043639	ENSSSCG00000043639
ENSSSCT00000003906	ENSSSCG00000024197	USP48
ENSSSCT00000089073	ENSSSCG00000024197	USP48
ENSSSCT00000071944	ENSSSCG00000041243	ENSSSCG00000041243
ENSSSCT00000072111	ENSSSCG00000027741	ENSSSCG00000027741
ENSSSCT00000052214	ENSSSCG00000032978	ENSSSCG00000032978
ENSSSCT00000084417	ENSSSCG00000044698	ENSSSCG00000044698
ENSSSCT00000041056	ENSSSCG00000034540	ENSSSCG00000034540
ENSSSCT00000077310	ENSSSCG00000050518	LDLRAD2
ENSSSCT00000071704	ENSSSCG00000045482	ENSSSCG00000045482
ENSSSCT00000080875	ENSSSCG00000045482	ENSSSCG00000045482
ENSSSCT00000074084	ENSSSCG00000045482	ENSSSCG00000045482
ENSSSCT00000067590	ENSSSCG00000045482	ENSSSCG00000045482
ENSSSCT00000100324	ENSSSCG00000055505	ENSSSCG00000055505
ENSSSCT00000045568	ENSSSCG00000040433	ENSSSCG00000040433
ENSSSCT00000096772	ENSSSCG00000040433	ENSSSCG00000040433
ENSSSCT00000093951	ENSSSCG00000056580	ENSSSCG00000056580
ENSSSCT00000082990	ENSSSCG00000003514	HSPG2
ENSSSCT00000085760	ENSSSCG00000003514	HSPG2
ENSSSCT00000064564	ENSSSCG00000003514	HSPG2
ENSSSCT00000092934	ENSSSCG00000054543	ENSSSCG00000054543
ENSSSCT00000106441	ENSSSCG00000054543	ENSSSCG00000054543
ENSSSCT00000106193	ENSSSCG00000054543	ENSSSCG00000054543
ENSSSCT00000100470	ENSSSCG00000054543	ENSSSCG00000054543
ENSSSCT00000031917	ENSSSCG00000058951	ENSSSCG00000058951
ENSSSCT00000040496	ENSSSCG00000033784	ENSSSCG00000033784
ENSSSCT00000091645	ENSSSCG00000054009	ENSSSCG00000054009
ENSSSCT00000077214	ENSSSCG00000046174	ENSSSCG00000046174
ENSSSCT00000094033	ENSSSCG00000063186	ENSSSCG00000063186
ENSSSCT00000040482	ENSSSCG00000036174	ENSSSCG00000036174
ENSSSCT00000104886	ENSSSCG00000062365	ENSSSCG00000062365
ENSSSCT00000063856	ENSSSCG00000002941	ENSSSCG00000002941
ENSSSCT00000070652	ENSSSCG00000048664	ENSSSCG00000048664
ENSSSCT00000082200	ENSSSCG00000046422	ENSSSCG00000046422
ENSSSCT00000003515	ENSSSCG00000003165	RPS11
ENSSSCT00000093944	ENSSSCG00000003187	FCGRT
ENSSSCT00000094677	ENSSSCG00000003187	FCGRT
ENSSSCT00000046042	ENSSSCG00000003187	FCGRT
ENSSSCT00000003540	ENSSSCG00000003187	FCGRT
ENSSSCT00000003542	ENSSSCG00000003187	FCGRT
ENSSSCT00000040684	ENSSSCG00000003187	FCGRT
ENSSSCT00000060929	ENSSSCG00000003187	FCGRT
ENSSSCT00000049346	ENSSSCG00000024823	RCN3
ENSSSCT00000026102	ENSSSCG00000024823	RCN3
ENSSSCT00000031851	ENSSSCG00000029154	NOSIP
ENSSSCT00000084757	ENSSSCG00000029154	NOSIP
ENSSSCT00000097991	ENSSSCG00000003161	PRRG2
ENSSSCT00000003511	ENSSSCG00000003161	PRRG2
ENSSSCT00000046403	ENSSSCG00000032668	ENSSSCG00000032668
ENSSSCT00000003535	ENSSSCG00000003183	RRAS
ENSSSCT00000047904	ENSSSCG00000038807	SCAF1
ENSSSCT00000003530	ENSSSCG00000003178	IRF3
ENSSSCT00000033478	ENSSSCG00000003178	IRF3
ENSSSCT00000043787	ENSSSCG00000003177	ENSSSCG00000003177
ENSSSCT00000003528	ENSSSCG00000003177	ENSSSCG00000003177
ENSSSCT00000061857	ENSSSCG00000003177	ENSSSCG00000003177
ENSSSCT00000082562	ENSSSCG00000003177	ENSSSCG00000003177
ENSSSCT00000072992	ENSSSCG00000003177	ENSSSCG00000003177
ENSSSCT00000056527	ENSSSCG00000003189	PRMT1
ENSSSCT00000003544	ENSSSCG00000003189	PRMT1
ENSSSCT00000046049	ENSSSCG00000003189	PRMT1
ENSSSCT00000041508	ENSSSCG00000003189	PRMT1
ENSSSCT00000063193	ENSSSCG00000003189	PRMT1
ENSSSCT00000067937	ENSSSCG00000003189	PRMT1
ENSSSCT00000030507	ENSSSCG00000024872	CPT1C
ENSSSCT00000054968	ENSSSCG00000024872	CPT1C
ENSSSCT00000044381	ENSSSCG00000024872	CPT1C
ENSSSCT00000063296	ENSSSCG00000024872	CPT1C
ENSSSCT00000003546	ENSSSCG00000003191	TSKS
ENSSSCT00000101860	ENSSSCG00000003199	AP2A1
ENSSSCT00000086522	ENSSSCG00000003199	AP2A1
ENSSSCT00000003554	ENSSSCG00000003199	AP2A1
ENSSSCT00000026861	ENSSSCG00000003199	AP2A1
ENSSSCT00000057149	ENSSSCG00000003198	FUZ
ENSSSCT00000089001	ENSSSCG00000003198	FUZ
ENSSSCT00000088354	ENSSSCG00000003197	MED25
ENSSSCT00000074134	ENSSSCG00000003197	MED25
ENSSSCT00000003552	ENSSSCG00000003197	MED25
ENSSSCT00000003551	ENSSSCG00000003196	PTOV1
ENSSSCT00000003550	ENSSSCG00000003195	PNKP
ENSSSCT00000087533	ENSSSCG00000003195	PNKP
ENSSSCT00000080633	ENSSSCG00000003195	PNKP
ENSSSCT00000069481	ENSSSCG00000003195	PNKP
ENSSSCT00000071340	ENSSSCG00000003195	PNKP
ENSSSCT00000050724	ENSSSCG00000037400	ENSSSCG00000037400
ENSSSCT00000031675	ENSSSCG00000030015	ENSSSCG00000030015
ENSSSCT00000033211	ENSSSCG00000003520	CDC42
ENSSSCT00000034073	ENSSSCG00000003520	CDC42
ENSSSCT00000026673	ENSSSCG00000021259	CDA
ENSSSCT00000003896	ENSSSCG00000003506	PINK1
ENSSSCT00000079005	ENSSSCG00000047631	ENSSSCG00000047631
ENSSSCT00000046162	ENSSSCG00000003505	DDOST
ENSSSCT00000003898	ENSSSCG00000003508	KIF17
ENSSSCT00000003899	ENSSSCG00000003509	SH2D5
ENSSSCT00000003549	ENSSSCG00000003194	AKT1S1
ENSSSCT00000048275	ENSSSCG00000003511	HP1BP3
ENSSSCT00000097797	ENSSSCG00000003511	HP1BP3
ENSSSCT00000058814	ENSSSCG00000003511	HP1BP3
ENSSSCT00000076026	ENSSSCG00000003193	TBC1D17
ENSSSCT00000047683	ENSSSCG00000003193	TBC1D17
ENSSSCT00000084350	ENSSSCG00000003193	TBC1D17
ENSSSCT00000003548	ENSSSCG00000003193	TBC1D17
ENSSSCT00000095622	ENSSSCG00000003512	EIF4G3
ENSSSCT00000057014	ENSSSCG00000003512	EIF4G3
ENSSSCT00000045379	ENSSSCG00000003512	EIF4G3
ENSSSCT00000044728	ENSSSCG00000003512	EIF4G3
ENSSSCT00000097965	ENSSSCG00000003512	EIF4G3
ENSSSCT00000065345	ENSSSCG00000003512	EIF4G3
ENSSSCT00000065554	ENSSSCG00000003512	EIF4G3
ENSSSCT00000003547	ENSSSCG00000003192	IL4I1
ENSSSCT00000060945	ENSSSCG00000003192	IL4I1
ENSSSCT00000105749	ENSSSCG00000003192	IL4I1
ENSSSCT00000038974	ENSSSCG00000003192	IL4I1
ENSSSCT00000060327	ENSSSCG00000040333	NUP62
ENSSSCT00000003556	ENSSSCG00000003201	ATF5
ENSSSCT00000064826	ENSSSCG00000003204	VRK3
ENSSSCT00000101780	ENSSSCG00000003204	VRK3
ENSSSCT00000055317	ENSSSCG00000003204	VRK3
ENSSSCT00000003559	ENSSSCG00000003204	VRK3
ENSSSCT00000037179	ENSSSCG00000037710	ZNF473
ENSSSCT00000003562	ENSSSCG00000003207	IZUMO2
ENSSSCT00000098971	ENSSSCG00000003513	ECE1
ENSSSCT00000102106	ENSSSCG00000003513	ECE1
ENSSSCT00000003903	ENSSSCG00000003513	ECE1
ENSSSCT00000100000	ENSSSCG00000003513	ECE1
ENSSSCT00000089005	ENSSSCG00000003513	ECE1
ENSSSCT00000059407	ENSSSCG00000032607	ALPL
ENSSSCT00000092095	ENSSSCG00000032607	ALPL
ENSSSCT00000055918	ENSSSCG00000032607	ALPL
ENSSSCT00000032022	ENSSSCG00000024009	CAMK2N1
ENSSSCT00000027632	ENSSSCG00000028045	MUL1
ENSSSCT00000003842	ENSSSCG00000054068	CTRC
ENSSSCT00000074885	ENSSSCG00000003459	CELA2A
ENSSSCT00000003844	ENSSSCG00000003459	CELA2A
ENSSSCT00000003846	ENSSSCG00000003460	CASP9
ENSSSCT00000003850	ENSSSCG00000003464	DNAJC16
ENSSSCT00000078226	ENSSSCG00000003464	DNAJC16
ENSSSCT00000095248	ENSSSCG00000003463	AGMAT
ENSSSCT00000003849	ENSSSCG00000003463	AGMAT
ENSSSCT00000106109	ENSSSCG00000003463	AGMAT
ENSSSCT00000066817	ENSSSCG00000003463	AGMAT
ENSSSCT00000070670	ENSSSCG00000003461	RSC1A1
ENSSSCT00000061903	ENSSSCG00000003461	RSC1A1
ENSSSCT00000087169	ENSSSCG00000003461	RSC1A1
ENSSSCT00000082945	ENSSSCG00000003461	RSC1A1
ENSSSCT00000003854	ENSSSCG00000003468	PLEKHM2
ENSSSCT00000102680	ENSSSCG00000003468	PLEKHM2
ENSSSCT00000097363	ENSSSCG00000003468	PLEKHM2
ENSSSCT00000055896	ENSSSCG00000032950	SLC25A34
ENSSSCT00000003852	ENSSSCG00000003466	TMEM82
ENSSSCT00000003851	ENSSSCG00000003465	FBLIM1
ENSSSCT00000072983	ENSSSCG00000003465	FBLIM1
ENSSSCT00000057199	ENSSSCG00000003465	FBLIM1
ENSSSCT00000062531	ENSSSCG00000003465	FBLIM1
ENSSSCT00000055492	ENSSSCG00000003465	FBLIM1
ENSSSCT00000039076	ENSSSCG00000003465	FBLIM1
ENSSSCT00000025824	ENSSSCG00000026103	ZBTB17
ENSSSCT00000040240	ENSSSCG00000026103	ZBTB17
ENSSSCT00000003410	ENSSSCG00000003073	LYPD5
ENSSSCT00000076732	ENSSSCG00000003072	ENSSSCG00000003072
ENSSSCT00000097292	ENSSSCG00000059667	ENSSSCG00000059667
ENSSSCT00000038901	ENSSSCG00000036026	SRARP
ENSSSCT00000003408	ENSSSCG00000003071	ZNF404
ENSSSCT00000082433	ENSSSCG00000041935	HSPB7
ENSSSCT00000060898	ENSSSCG00000003070	ZNF45
ENSSSCT00000003413	ENSSSCG00000038289	ENSSSCG00000038289
ENSSSCT00000028197	ENSSSCG00000026345	ENSSSCG00000026345
ENSSSCT00000102672	ENSSSCG00000026345	ENSSSCG00000026345
ENSSSCT00000003855	ENSSSCG00000026345	ENSSSCG00000026345
ENSSSCT00000106388	ENSSSCG00000026345	ENSSSCG00000026345
ENSSSCT00000037429	ENSSSCG00000003076	ENSSSCG00000003076
ENSSSCT00000062471	ENSSSCG00000003470	FAM131C
ENSSSCT00000003856	ENSSSCG00000003470	FAM131C
ENSSSCT00000042334	ENSSSCG00000033420	ZNF227
ENSSSCT00000003857	ENSSSCG00000003471	EPHA2
ENSSSCT00000026604	ENSSSCG00000022434	ZNF235
ENSSSCT00000003858	ENSSSCG00000003472	ARHGEF19
ENSSSCT00000041388	ENSSSCG00000003077	ZNF112
ENSSSCT00000003414	ENSSSCG00000003077	ZNF112
ENSSSCT00000003859	ENSSSCG00000003473	CPLANE2
ENSSSCT00000084593	ENSSSCG00000024794	FBXO42
ENSSSCT00000032385	ENSSSCG00000024794	FBXO42
ENSSSCT00000083684	ENSSSCG00000031083	ENSSSCG00000031083
ENSSSCT00000081609	ENSSSCG00000031083	ENSSSCG00000031083
ENSSSCT00000081484	ENSSSCG00000031083	ENSSSCG00000031083
ENSSSCT00000062407	ENSSSCG00000031083	ENSSSCG00000031083
ENSSSCT00000030226	ENSSSCG00000026699	ZNF180
ENSSSCT00000003862	ENSSSCG00000003476	ENSSSCG00000003476
ENSSSCT00000071916	ENSSSCG00000003477	NECAP2
ENSSSCT00000055689	ENSSSCG00000003477	NECAP2
ENSSSCT00000046442	ENSSSCG00000003477	NECAP2
ENSSSCT00000003863	ENSSSCG00000003477	NECAP2
ENSSSCT00000032319	ENSSSCG00000028218	CEACAM20
ENSSSCT00000056223	ENSSSCG00000028218	CEACAM20
ENSSSCT00000069212	ENSSSCG00000028218	CEACAM20
ENSSSCT00000022828	ENSSSCG00000028218	CEACAM20
ENSSSCT00000003167	ENSSSCG00000002866	CEBPA
ENSSSCT00000094426	ENSSSCG00000051830	RGS9BP
ENSSSCT00000098269	ENSSSCG00000056787	SDHAF1
ENSSSCT00000092391	ENSSSCG00000056727	ENSSSCG00000056727
ENSSSCT00000106361	ENSSSCG00000052719	ENSSSCG00000052719
ENSSSCT00000098759	ENSSSCG00000060128	ENSSSCG00000060128
ENSSSCT00000096048	ENSSSCG00000054829	ENSSSCG00000054829
ENSSSCT00000042712	ENSSSCG00000003478	CROCC
ENSSSCT00000003864	ENSSSCG00000003478	CROCC
ENSSSCT00000092926	ENSSSCG00000061842	ENSSSCG00000061842
ENSSSCT00000092040	ENSSSCG00000052629	ENSSSCG00000052629
ENSSSCT00000095157	ENSSSCG00000060566	ENSSSCG00000060566
ENSSSCT00000101098	ENSSSCG00000060352	ENSSSCG00000060352
ENSSSCT00000096641	ENSSSCG00000052110	ENSSSCG00000052110
ENSSSCT00000066615	ENSSSCG00000042479	ENSSSCG00000042479
ENSSSCT00000096232	ENSSSCG00000059704	ENSSSCG00000059704
ENSSSCT00000102009	ENSSSCG00000058122	ENSSSCG00000058122
ENSSSCT00000106851	ENSSSCG00000058506	ENSSSCG00000058506
ENSSSCT00000094245	ENSSSCG00000053950	ENSSSCG00000053950
ENSSSCT00000098523	ENSSSCG00000062588	ENSSSCG00000062588
ENSSSCT00000077773	ENSSSCG00000041536	ENSSSCG00000041536
ENSSSCT00000084476	ENSSSCG00000051061	ENSSSCG00000051061
ENSSSCT00000096554	ENSSSCG00000061869	ENSSSCG00000061869
ENSSSCT00000100025	ENSSSCG00000061869	ENSSSCG00000061869
ENSSSCT00000102717	ENSSSCG00000061869	ENSSSCG00000061869
ENSSSCT00000104499	ENSSSCG00000003479	MFAP2
ENSSSCT00000058044	ENSSSCG00000003479	MFAP2
ENSSSCT00000074743	ENSSSCG00000003479	MFAP2
ENSSSCT00000003865	ENSSSCG00000003479	MFAP2
ENSSSCT00000103262	ENSSSCG00000056296	ENSSSCG00000056296
